name,timestamp,likes,isretweet,isreply,text,retweets,replies
draftkings,1612465209,293,false,false,"🚨GIVEAWAY 🚨 

We're celebrating Tailgate Weekend with your shot at a FREE ticket into this weekend's millIonaire. 

20 winners. Ends 2/5 at 2pm ET. T&amp;Cs: https://t.co/Lrn9NAagGq https://t.co/MMkZJJsDjK",887,875
draftkings,1612461142,4,false,false,Tune in this Saturday at 4pm ET as the top @iplaycornhole athletes compete on the Dream Stream 😤,1,3
draftkings,1612455621,9,false,false,WATCH: It's an exciting time for @eatingcontest's @OMGitsMIKI and @NickWehry! The couple joined @EmersonLotzia to make a surprise announcement ahead of this weekend's Big Game Snackdown. https://t.co/xm3wwQVaS0,4,1
draftkings,1612450479,23,false,false,"Luka Doncic popped off last night, putting up 64.00 FPTS on the @dklive leaderboard 🔥 https://t.co/XzoYy0VVXL",2,1
draftkings,1612448764,0,true,false,"RT @DKSportsbook: MATTRESS MACK IS BACK

Jim “Mattress Mack” McIngvale flew into Colorado late last night and wagered 3.46 MILLION on the B…",161,0
draftkings,1612447212,7,false,false,"The final showdown of the football season is here. Huge game, huge prize.

Draft now: https://t.co/jsZWfYhusH https://t.co/PVdpHiP616",1,1
draftkings,1612414552,43,false,false,"Zion got UP 

https://t.co/MKTbEz8uIV",4,4
draftkings,1612406006,41,false,false,"Lamelo swoops in for the 3 👀🔥

https://t.co/SeLY4s3uze",3,1
draftkings,1612404006,6,false,false,"We've seen some huge instant rewards from the Super Bowl Prediction Challenge, presented by @Verizon.

What was on your ticket? Play now: https://t.co/NUSAIV8ro1 https://t.co/3YRp1lFS4K",0,11
draftkings,1612403473,8,false,false,"THE ROOK WITH A SLAM 💪

https://t.co/QVguMDeozT",3,2
draftkings,1612393207,15,false,false,"Play for a free instant prize of up to $25,000 in the Super Bowl Prediction Challenge presented by @Verizon.

Learn more: https://t.co/FedDT949X5 https://t.co/wUmzkuFudP",4,0
draftkings,1612390979,0,true,false,RT @DKSportsbook: A little bit of a surprise pick this week from @JasonSobelTAN for the Phoenix Open this week 👀 https://t.co/wcKHKXYlR2,4,0
draftkings,1612387290,197,false,false,https://t.co/rI6rUEN4Gy,29,6
draftkings,1612385790,0,true,false,RT @DKSportsbook: BIG MAN TOUCHDOWN BOOST https://t.co/Ahd9iFrvtC,5,0
draftkings,1612378815,7,false,false,"Looking for a few stud plays to bolster your lineup? 👇 

1⃣ Luka Donic ($10,800) vs. ATL
2⃣ Victor Oladipo ($7,800) vs. OKC

@RyanMagdziarz explains why he's all over this duo on Wednesday night's massive 10-game slate. https://t.co/tOUqV82kON",3,0
draftkings,1612375401,38,false,false,WATCH: Madden Streamer @JayDuhbb chats with @EmersonLotzia about joining the Dream Stream this weekend as a guest commentator and what he's most excited for on Saturday's stream. https://t.co/6852O1j72Y,14,3
draftkings,1612371065,64,false,false,"13 years ago today, 18-0 became 18-1 Giant loss  🏆

(via @Giants)
https://t.co/Jji7XRgfMo",26,7
draftkings,1612368214,0,true,false,RT @DK_Assist: Tonight's CBB game between Louisville and Syracuse has been postponed. Players from this game will not accrue fantasy points…,3,0
draftkings,1612365639,30,false,false,What's the best Super Bowl snack?,5,113
draftkings,1612320482,26,false,false,"That finish from Kyrie 🤯

https://t.co/O12xnMKWYP",2,5
draftkings,1612319229,46,false,false,"Franchise record ✅
Most points by an undrafted player ✅

Fred VanVleet caught fire tonight. https://t.co/ZeYTLgTgs2",7,4
draftkings,1612312604,0,true,false,RT @dklive: The Dream Stream: NBA Slate Preview 2.2.21 https://t.co/py91ahPa21,4,0
draftkings,1612312406,0,true,false,RT @DK_Assist: We have credited users' accounts for their NBA entries last night. We're sorry we dropped the ball here and this wasn't comp…,8,0
draftkings,1612303448,6,false,false,"Compete Against a Champ for your share of $5,000 in cash prizing when you play with @JeromeBettis36 and @ModeloUSA.

Draft now: https://t.co/CsDRIbK1C9 https://t.co/GVOV4Sv3XD",3,1
draftkings,1612299020,7,false,false,"Which games could you look to stack players from on tonight's NBA slate? @julianedlow highlights Nets/Clippers and Wizards/Blazers as teams to consider.

Play now: https://t.co/39kRdkRKab https://t.co/9bq5nZUuLS",1,2
draftkings,1612292708,32,false,false,Super Bowl LII produced three of the top five highest scoring big game fantasy performances on DraftKings 🤯 https://t.co/YdvCEQ2w3L,2,0
draftkings,1612290261,9,false,false,"Who would you rather have in your lineup this Sunday: Travis Kelce or Tyreek Hill?

@KennyDucey &amp; @thefantasygrind give their take. https://t.co/8LZqPkVvRE",5,4
draftkings,1612282801,0,true,false,RT @DK_Assist: These credits will be issued prior to tonight's NBA main slate going live at 7 PM ET. Thanks for your continued patience. ht…,22,0
draftkings,1612281602,19,false,false,Who’s going to win the Big Game? Find out @jeromebettis36’s pick to win it all in the latest “Breakdown with Bettis” presented by @ModeloUSA. https://t.co/WTlDZMN4P0,4,2
draftkings,1612278317,18,false,false,Patrick Mahomes is undefeated in regulation time in the postseason 😮 https://t.co/Frk7nyWXCb,3,2
draftkings,1612276554,0,true,false,RT @DKSportsbook: #SuperBowl Sunday has become Groundhog Day 😆 https://t.co/o7to9LQtMg,30,0
draftkings,1612274411,5,false,false,"The final showdown of the football season is here. Huge game, huge prize.

Draft now: https://t.co/SBtRSWk9us https://t.co/MRQuLuCTvj",2,2
draftkings,1612235552,0,true,false,RT @DK_Assist: https://t.co/XAEwcMook5,79,0
draftkings,1612231227,60,false,false,"LaMelo's got range 👀

https://t.co/cTqA1ELILG",6,25
draftkings,1612224018,19,false,false,Can you see Tom Brady playing until he's 50? https://t.co/kbRJsU6dWV,0,6
draftkings,1612220644,73,false,false,"Getting ready for the Big Game? Come hang out on The Dream Stream all weekend long for your shot at $250,000 in prizes.

Join us for Madden Streams and exclusive content with @iplaycornhole and @eatingcontest: https://t.co/z4wRLTqRpY https://t.co/Igx6VVadkT",29,15
draftkings,1612217308,8,false,false,Join @C_Hira24 &amp; @julianedlow LIVE on NBA Pre-Lock for a full breakdown on tonight's slate and top plays.,4,1
draftkings,1612213847,3,false,false,"With the big game less than a week away, @KennyDucey and @thefantasygrind play some DFS pick ‘em with two similarly priced players on the slate.

First up: Mike Evans or Chris Godwin? https://t.co/IBcFydg7YT",1,1
draftkings,1612209796,0,true,false,RT @DKSportsbook: The total has gone UNDER in 14 of Lakers's last 16 games on the road 🤔 https://t.co/EEfl4D9ctI,8,0
draftkings,1612209124,27,false,false,It's the first time No. 1 overall draft picks ever have been traded for each other in the common draft era. https://t.co/HDEWCaAYWp,1,14
draftkings,1612209015,0,true,false,"RT @DKCasino: Seven days, seven ways to cash in before the big game!

🎰 https://t.co/oKTy1cwqHy https://t.co/ca1DN2O3IK",5,0
draftkings,1612204317,109,false,false,So... Bucs by a billion?,12,8
draftkings,1612199949,0,true,false,"RT @DKSportsbook: THE SUPER BOWL PROP SHEET IS HERE!

Compete against friends and family for ultimate bragging rights. 

Answer sheet poste…",59,0
draftkings,1612196183,0,true,false,RT @dklive: MLB NEWS ALERT: Red Sox 2B Dustin Pedroia has announced his retirement. https://t.co/Tf13TpDrer,11,0
draftkings,1612192527,54,false,false,What's the greatest moment in Super Bowl history?,5,149
draftkings,1612184416,27,false,false,This Super Bowl is going to be EPIC. https://t.co/hbTicTB7ky,2,5
draftkings,1612147185,86,false,false,"BRODIE 😤

https://t.co/61Zy1H8gGF",12,4
draftkings,1612119921,16,false,false,"Before competing in our Big Snackdown, @eatingcontest competitive eater @NickWehry joined @EmersonLotzia to give insight into the benefits of living and training with another competitive eater. https://t.co/6NVj9KRTGF",5,2
draftkings,1612108807,119,false,false,A Sunday with no football got us like: https://t.co/DZem3EUItk,7,3
draftkings,1612101607,9,false,false,"The final showdown of the football season is here. Huge game, huge prize.

Draft now: https://t.co/XitBAtoGi1 https://t.co/W0FqcKHgUW",3,2
draftkings,1612064306,43,false,false,Jared Goff and Matthew Stafford are trading places. Who won this blockbuster? https://t.co/M7TzWnM97U,5,39
draftkings,1612062227,46,false,false,🤯,8,6
draftkings,1612033208,5,false,false,"Enter our free-to-play #DRL pool. Make your picks to get paid.

Event airing TONIGHT at 4:30pm ET Drone Racing League's Twitter &amp; Facebook: https://t.co/OSj1U9X9ZA https://t.co/9OqSXw2Iey",1,3
draftkings,1612026177,0,true,false,"RT @dklive: MLB NEWS ALERT: The Phillies have agreed to a two-year deal with SS Didi Gregorius, per @jaysonst. https://t.co/FrnzkxbJkk",2,0
draftkings,1612018807,8,false,false,"Play for a free instant prize of up to $25,000 in the Super Bowl Prediction Challenge presented by @Verizon.

Learn more: https://t.co/HpINvSR08Q https://t.co/H8Is7QrzUO",1,1
draftkings,1611975023,430,false,false,Nolan Arenado is headed to St. Louis in a blockbuster deal 🤯 https://t.co/9tHcwzl3jB,87,18
draftkings,1611974900,0,true,false,"RT @dklive: MLB TRADE ALERT: The Cardinals have agreed to a deal for Rockies 3B Nolan Arenado, pending approval from MLB and the MLBPA, per…",34,0
draftkings,1611973321,10,false,false,"And Russ is out of the game!

https://t.co/cYHRn1PwwA",3,8
draftkings,1611963008,5,false,false,Big ten-game NBA slate tonight! Who's grabbing a spot in your lineup? ⬇️ https://t.co/71iAT6cKyE,3,0
draftkings,1611959109,4,false,false,.@C_Hira24 and @PreachingSense are LIVE taking a look at Friday night's hoops slate ⬇️,1,0
draftkings,1611957909,17,false,false,"Three out of five top fantasy performances EVER. Just this season. 

We see you @TDLockett12, @alvinkamara, @cheetah 👀🔥 https://t.co/DwaRnjCzO8",4,2
draftkings,1611954045,11,false,false,"Asking the all-important question: Is there a difference between boneless wings &amp; nuggets?

@EmersonLotzia is sat down with @eatingcontest's top ranked competitive eater @joeyjaws to get his opinion. https://t.co/V2NglyMo5w",5,3
draftkings,1611947006,153,false,false,"David Culley: ""I know he's going to be a Houston Texan.""

Deshaun Watson: https://t.co/D25ZxxXM6u",40,2
draftkings,1611943955,13,false,false,"Play for a free instant prize of up to $25,000 in the Super Bowl Prediction Challenge presented by @Verizon.

Learn more: https://t.co/iX3agugZ7M https://t.co/TpkaV91fyG",3,5
draftkings,1611937126,0,true,false,"RT @DKSportsbook: The ""Free Bradley Beal"" boost is here. https://t.co/qz178ei4So",33,0
draftkings,1611934212,22,false,false,10 days out from Super Bowl Sunday... who's your pick to win as of right now?,3,26
draftkings,1611930922,0,true,false,"RT @dklive: MLB NEWS ALERT: The Cubs and OF Joc Pederson have agreed to a deal, per @Ken_Rosenthal. https://t.co/VlCfpMBj6R",7,0
draftkings,1611889431,79,false,false,WOAH 🤯 https://t.co/wOS6u4iHtE,10,3
draftkings,1611884758,13,false,false,Christian Wood slams it down😤  https://t.co/P16lNvj5Qv,3,2
draftkings,1611878406,17,false,false,"We've seen some huge instant rewards from the Super Bowl Prediction Challenge, presented by @Verizon.

 ➡️ 3 DK players have won $25K 
 ➡️ 6 DK players have won $10K 

What was on your ticket? Play now: https://t.co/Lyfm826ea5 https://t.co/ytlat4zZuE",2,22
draftkings,1611876462,0,true,false,"RT @julianedlow: This week's Unreasonable Podcast, presented by @DraftKings, is live!

@SBuchanan24 and I start our Super Bowl preview befo…",2,0
draftkings,1611874282,12,false,false,"Dame's DK salary is higher than LeBron's tonight 😳

That's not stopping @MattLaMarca from going all-in on the Blazers' stud on Thursday night's NBA slate. https://t.co/oVIovdXUMP",5,1
draftkings,1611863831,97,false,false,Patrick Mahomes is just like the rest of us 😂 https://t.co/V8se2RqD5q,11,1
draftkings,1611860529,0,true,false,RT @DK_Assist: Tonight's (1/28) Blues/Golden Knights game has been postponed and players from this game will not accrue points.,3,0
draftkings,1611859877,0,true,false,"RT @DKSportsbook: KING KONG VS. GODZILLA

Who you backing? 😂

#GodzillaVsKong https://t.co/Lz2uHl61BB",32,0
draftkings,1611856825,28,false,false,Not bad for a 25-year old. Is Mahomes the next generation's GOAT? https://t.co/SU5C8wk1rA,6,4
draftkings,1611848426,244,false,false,"The state of Houston sports right now is... tough. 😬

(h/t datboymattt | TikTok) https://t.co/Fc2C3mlKwK",76,12
draftkings,1611847808,10,false,false,"The Beard popped off last night, he tops our @dklive leaderboard with 72.00 FPTS. https://t.co/luTPrv1nna",3,1
draftkings,1611846008,9,false,false,"With Deshaun Watson officially requesting a trade from the Texans, which teams could make a play for the QB? 

@dklive's @AmeerTyree took a look at potential landing spots: https://t.co/F2fBWaWyhE https://t.co/5TLEsDR6ap",4,6
draftkings,1611842412,14,false,false,"ICYMI: With the NFL fantasy season in the rearview, DraftKings unveiled the 2020 Fantasy Football award winners with Josh Allen leading the way.

Read more from @SBuchanan24 &amp; @PreachingSense on @dklive: https://t.co/RgCscXhfP1 https://t.co/ObckMtL2IM",6,3
draftkings,1611813393,23,false,false,"Harden had a night and a half, 72 FPTS 🔥 https://t.co/17ALsbrcgQ",1,2
draftkings,1611802968,20,false,false,"Jrue's out here breaking ankles 💪

https://t.co/IxsvvS6FQi",4,2
draftkings,1611801997,0,true,false,"RT @PredsNHL: Welcome to your new favorite day of the month! 

@DraftKings is helping us give away a #Preds jersey. 

Tell us your all-time…",17,0
draftkings,1611801277,0,true,false,"RT @dklive: DRAFTKINGS NFL AWARDS: With the NFL season officially in the rearview, #DraftKings unveils its End of Year Awards with Josh All…",4,0
draftkings,1611801023,13,false,false,Brooklyn’s Big 3 👀 https://t.co/kSOC7N9P8s,2,0
draftkings,1611799384,2,false,false,"Draft a lineup live daily and compete to be the new leader in the clubhouse. 

Draft now: https://t.co/ByVcXz8gZ9 https://t.co/mhGdT2qBpV",1,0
draftkings,1611797945,18,false,false,"Vintage Uncle Drew 🔥

https://t.co/2msD2l7wx5",2,1
draftkings,1611787511,6,false,false,".@RyanMagdziarz is all over tonight's Nets/Hawks game, which features two of his big plays on tonight's NBA slate:

1⃣ Kevin Durant - $10,300
2⃣ Clint Capela - $9,100 https://t.co/VAM1BZDWr8",1,1
draftkings,1611786220,4,false,false,Join @C_Hira24 &amp; @julianedlow for a preview of tonight's NBA slate.,2,0
draftkings,1611781218,1768,false,false,"Your 2020 Fantasy Football MVP: @JoshAllenQB — No. 1 in Buffalo’s hearts. No. 1 in fantasy points this season.

🗒 @dklive: https://t.co/76UJa9y4pn

#DKAwards https://t.co/91GoZVJ2cU",240,15
draftkings,1611777617,1218,false,false,".@JJettas2 was the new man on the Minnesota @Vikings, but looked like a vet in his first season, putting up 18.5 FPPG for his squad.

🗒 @dklive: https://t.co/S6xDioVg67

#DKAwards https://t.co/rdRQDalI3J",148,11
draftkings,1611774017,353,false,false,"Led by the nearly unstoppable @AaronDonald97, the @RamsNFL proved to be the most fearsome defense in the league and fantasy in 2020.

🗒 @dklive: https://t.co/YBg9Ec678f

#DKAwards https://t.co/LwtUXWYoDA",23,2
draftkings,1611770420,275,false,false,".@cheetah snags the Best Single-Game Performance of the year with an outrageous 60.9 FPTS in Week 11, the second-most all-time on DK.

🗒 @dklive: https://t.co/v6ZRZoNA9X

#DKAwards https://t.co/FzLGD4Jjrs",19,3
draftkings,1611766822,450,false,false,"No play this season was bigger than @jerryjeudy taking it 92 yards to the house. Not bad for a rookie.

🗒 @dklive: https://t.co/CCMq2qurog

#DKAwards https://t.co/RVcArZMcht",37,4
draftkings,1611763220,559,false,false,".@TravisFulgham cost only three stacks when he scored 34.2 FPTS in Week 5. #BangForYourBuck

🗒 @dklive: https://t.co/kTJwAK08lZ

#DKAwards https://t.co/ECnLr59f50",51,10
draftkings,1611759619,275,false,false,"Introducing the Fantasy All-Pro Team: These studs boosted lineups all season long. Points on points on points.

#DKAwards https://t.co/BeupAz2FA4",25,2
draftkings,1611756011,21,false,false,"Follow along today as the 2020 Fantasy Football Awards are unveiled, kicking off with the Fantasy All-Pro Team at 10 AM EST 🏆👀 https://t.co/5HcG9HnufJ",6,1
draftkings,1611713293,29,false,false,"Vintage Wall against his former squad 😅
https://t.co/AEoKnFcnlA",0,2
draftkings,1611709248,31,false,false,"The future of betting is here! @DroneRaceLeague is the first aerial sport you can wager on. The race is on now with the world's best drone pilots racing the fastest drones - pick your favorite and get in the action #DRL 

https://t.co/C5wSw8fpoI",15,4
draftkings,1611702989,0,true,false,"RT @dklive: MLB NEWS ALERT: The Blue Jays and SS Marcus Semien have agreed on a one-year, $18 million deal, per @JeffPassan. https://t.co/Y…",6,0
draftkings,1611698764,9,false,false,Who's scoring more points against their former squad: John Wall or Russell Westbook? https://t.co/WcwAdBneLL,1,3
draftkings,1611692585,14,false,false,"You might want exposure to these players in tonight's Clippers/Hawks matchup ⬇

🏀 Lou Williams - $5.8K
🏀 Marcus Morris - $4.7K
🏀 DeAndre Hunter - $6.2K
🏀 John Collins - $7.6K

@dklive's @julianedlow explains how they could play a big role on Tuesday's 3-game NBA slate. https://t.co/4MG8WWq8mS",4,0
draftkings,1611691112,68,false,false,First look at J.T. Realmuto in a Phillies uniform 👀 https://t.co/XjFD7TxTxS,3,6
draftkings,1611691085,0,true,false,"RT @dklive: MLB NEWS ALERT: The Phillies and C J.T. Realmuto have agreed to a five-year deal worth $115.5 million, per @CraigMish. https://…",4,0
draftkings,1611680412,41,false,false,Tom Brady switches conferences and continues to dominate 🤯 https://t.co/gYPQ4hG3QC,7,3
draftkings,1611678854,15,false,false,Live @DroneRaceLeague racing tonight! Tune in here at 8pm ET for all the excitement and get in on the action on @DKSportsbook. https://t.co/S5VdJFun8W,3,2
draftkings,1611667460,119,false,false,"Lost one year ago today, but the #MambaMentality lives forever. https://t.co/aARuzWsnJa",36,3
draftkings,1611635134,39,false,false,"Another night, another triple-double for Luka 💪 https://t.co/m3fJw9o1Cy",7,5
draftkings,1611631669,46,false,false,"LOGO LEBRON 👑

https://t.co/eNJwrNWddG",10,3
draftkings,1611626412,10,false,false,"Play for a free instant prize of up to $25,000 in the Super Bowl Prediction Challenge presented by @Verizon.

Learn more: https://t.co/HRBoKHFt8p https://t.co/uQ4ipt0gC7",2,9
draftkings,1611625837,40,false,false,"King James is back in Cleveland and putting on a show.

17 points in the first quarter alone 👀
https://t.co/waQpy1GLqy",8,1
draftkings,1611622285,0,true,false,RT @DK_Assist: Tonight's (1/25) Spurs/Pelicans game has been postponed. Players from this game will not accrue points in our Main slate con…,6,0
draftkings,1611620646,0,true,false,RT @dklive: NBA NEWS ALERT: Tonight's game between the Pelicans and Spurs has been postponed due to ongoing contact tracing. https://t.co/R…,5,0
draftkings,1611618307,5,false,false,Huge 10-game slate in the NBA tonight. Who do you need to go off? https://t.co/7ThCG8C1Fc,0,3
draftkings,1611617004,0,true,false,"RT @DKSportsbook: DROP ZONE BIG GAME PROP REVEAL SHOW WITH @br_betting 💰
https://t.co/rKoS65cF8l",10,0
draftkings,1611615612,7,false,false,"1⃣ Bam Adebayo - $8,500
2⃣ Nikola Vucevic - $8,700
3⃣ Damian Lillard - $10,500

Looking for a stud to pay up for on tonight's NBA slate? @dklive's @julianedlow with some insight on these three plays 🏀 https://t.co/3nviR5H0BT",2,2
draftkings,1611612795,6,false,false,Join the guys live now as they break down tonight's NBA slate ⬇️,0,1
draftkings,1611612016,174,false,false,The Tom Brady x Super Bowl factoids never get old 🐐 https://t.co/evapaf6F3V,48,4
draftkings,1611604876,5,false,false,"Travis Kelce balled out again in the Conference Championship round to earn DraftKings Performance of the Week honors, presented by @BACARDI Spiced Rum. Spice things up. https://t.co/Ko84vWGeJC",3,1
draftkings,1611598505,149,false,false,Steelers fans realizing either Antonio Brown or Le'Veon Bell will get a Super Bowl ring 😬 https://t.co/6bGq6kUYeU,13,4
draftkings,1611596601,0,true,false,"RT @DKSportsbook: Tune in tonight as @br_betting exclusively reveals our props for the #SuperBowl. Plus expert analysis, giveaways, and mor…",9,0
draftkings,1611592160,23,false,false,"Congrats to 'amgolanowski' for taking down Sunday's $4M Conference Clash Millionaire contest with 199.74 FPTS 🔥

Full Standings: https://t.co/CJPX02ILkS https://t.co/6H1UNKxVAf",4,4
draftkings,1611579790,21,false,false,Championship Weekend ✅ https://t.co/NZg0lbvVRV,3,1
draftkings,1611545379,184,false,false,"An absolutely elite matchup.

This one's gonna be fun 🍿 https://t.co/SxrSEh7oBZ",23,5
draftkings,1611543965,47,false,false,Another trophy for the Kingdom. Will the @Chiefs defend their title in Tampa? https://t.co/17XBULFRlP,10,1
draftkings,1611543106,0,true,false,RT @DKSportsbook: Super Bowl lines are live! https://t.co/sQMMKnHvJO,14,0
draftkings,1611542120,27,false,false,"Exactly what you'd expect from Mahomes and Kelce.

https://t.co/0LLuL2xfT2",7,2
draftkings,1611540428,33,false,false,Things fantasy managers love to see: this. https://t.co/3RdizgrGxy,3,3
draftkings,1611536097,21,false,false,"Clyde glides right into the end zone untouched.

https://t.co/38r7P8twCe",1,0
draftkings,1611534161,24,false,false,"HARDMAN'S REDEMPTION 🙌

https://t.co/KK8bP6Ocjh",5,0
draftkings,1611533825,0,true,false,"RT @DKSportsbook: when the group chat blows up after your ""lock"" doesn't hit:

https://t.co/c0u8wx7q6y",21,0
draftkings,1611533236,20,false,false,"Allen hits Knox to bring the Bills to a 9-0 lead 👀

https://t.co/6bgc0JvHUp",3,2
draftkings,1611531654,93,false,false,"Tampa sports in recent months: 

Lightning: Stanley Cup Champs
Rays: World Series appearance 
Buccaneers: Headed to Super Bowl LV

A new Titletown emerges? 👀",16,15
draftkings,1611530350,73,false,false,Setting sail for the Super Bowl. Will the @Buccaneers win on home turf in Tampa? https://t.co/iALJEEzCz4,19,1
draftkings,1611529474,252,false,false,Watching Green Bay kick a FG: https://t.co/P0MfYtU6ZK,50,6
draftkings,1611527364,23,false,false,"We've got a game, folks. 

Packers pull within a score.
https://t.co/NtUmPNevq7",2,1
draftkings,1611526124,0,true,false,"RT @DKSportsbook: Get the undertaker gifs ready

#TBvsGB",9,0
draftkings,1611525325,16,false,false,"Insert McGregor knockout captioned: ""The Packers right now.""",1,5
draftkings,1611523980,288,false,false,"The usual from Tom Brady 🐐

https://t.co/fjSgQNnlYU",50,9
draftkings,1611521354,51,false,false,"Don't doubt Playoff Lenny.

https://t.co/XgrZuDzBxL",13,4
draftkings,1611521264,0,true,false,"RT @DKSportsbook: This game is already awesome.

#TBvsGB",13,0
draftkings,1611521141,9,false,true,And that catch from MVS 🤑 https://t.co/tudOg9xEjZ,0,0
draftkings,1611520945,49,false,false,"Absolute precision from Aaron Rodgers.

https://t.co/gv1BbJfDhv",3,2
draftkings,1611519285,47,false,false,"Tom Brady is locked in. 

https://t.co/tuhgIUXRfQ",5,1
draftkings,1611514815,15,false,false,The Chiefs wait to defend their AFC title. Will they succeed on Championship Sunday? https://t.co/nArRpj94y6,2,3
draftkings,1611511220,11,false,false,One more battle before The Big Game. Will the Bills defy the odds and take the AFC title? https://t.co/4bOcNXkd8w,1,0
draftkings,1611508526,0,true,false,"RT @DKSportsbook: VIRGINIA - WE ARE LIVE!

Download the App: https://t.co/gDu35Znsqm https://t.co/kngaAnEq7v",48,0
draftkings,1611507625,14,false,false,The postseason matchup we’ve all been waiting for. Can the Buccaneers capture the NFC title? https://t.co/5bFQqsl4hm,0,2
draftkings,1611504023,25,false,false,One GOAT faces another. Will Rodgers lead his Packers to victory? https://t.co/kOZJQcS9dY,0,6
draftkings,1611500446,5,false,false,"Who should you select as your @kfc captain for tonight's KFC Sunday Night Showdown series between BUF &amp; KC? @dklive's @SBuchanan24 joined @AdamMKaufman to give some options.

Draft now: https://t.co/gmSENLe0Fs https://t.co/yPd2G0XEQn",3,0
draftkings,1611497227,7,false,false,It's here: Championship Weekend. Who made the cut for your team? https://t.co/ntsR7ynuMA,0,1
draftkings,1611493211,7,false,false,"Grab your share of $33,333 in total prizing in the free @kfc Sunday Night Showdown Series. Three free-to-play Playoff contests. 

Choose your KFC Captain carefully: https://t.co/WwpPIsXH8N https://t.co/8XO7FVjgTc",0,1
draftkings,1611468576,868,false,false,sweet dreams ❤️ https://t.co/B8yeprzOeO,176,14
draftkings,1611466907,0,true,false,"RT @DKSportsbook: DUSTIN POIRIER WITH THE HUGE UPSET

#UFC257 https://t.co/3FlM11gsJv",63,0
draftkings,1611465031,107,false,false,"MICHAEL CHANDLER BY KNOCKOUT

https://t.co/X2QQAus6QN",22,4
draftkings,1611462026,122,false,false,"A big right ends Andrew Sanchez's night 😤
#UFC257 
https://t.co/XZB5XZXJk1",29,7
draftkings,1611459703,0,true,false,"RT @DKSportsbook: UPSET ALERT

Marina Rodriguez rocks Amanda Ribas!

Only 12% of bets were on Rodriguez 👀
https://t.co/I4a3vYwiqa",18,0
draftkings,1611458069,24,false,false,well this was a good half... https://t.co/K2BbUUz7bv,3,2
draftkings,1611456309,82,false,false,Bernie or Benny? 🤔 https://t.co/ryFwYKL98y,7,0
draftkings,1611444177,0,true,false,"RT @dklive: NFL NEWS ALERT: The Lions and QB Matt Stafford have mutually agreed to part ways this offseason and explore trade options, per…",9,0
draftkings,1611436201,0,true,false,RT @DKSportsbook: You heard the man. https://t.co/I7iuiUZjRa,11,0
draftkings,1611432307,6,false,false,"Spice up your picks against the spread for your chance at $110,000 this season in the @BACARDI Spiced Rum Football Pick ‘Em: https://t.co/zDsrwqVkd3 https://t.co/WhxsQ2xtxD",1,0
draftkings,1611417605,12,false,false,"Play for your shot at $15K in total prizing. Three Free-to-Play @AutoNation contests including the Football Playoffs and the Big Game! #MakeItReign

Draft now: https://t.co/GS62ovm8p4 https://t.co/MEPIE2ULHt",1,1
draftkings,1611372141,125,false,false,Clint Capela gets the triple-double with BLOCKS. https://t.co/d7s80gXuJO,13,7
draftkings,1611369866,51,false,false,"BROGDON CALLED GAME 😤

https://t.co/keulATXU6x",6,4
draftkings,1611363807,0,true,false,"RT @dklive: MLB NEWS ALERT: The Red Sox and 2B Enrique Hernandez have agreed to a multi-year deal, per @Feinsand. https://t.co/QqrDcmMMyN",3,0
draftkings,1611363605,11,false,false,"Fight for the $200,000 top prize as McGregor and Poirier go toe-to-toe.

Draft now: https://t.co/iHUk3EoRqi https://t.co/LeXXkmviEg",1,2
draftkings,1611363030,0,true,false,"RT @DKSportsbook: VIRGINIA BETTORS

We will see you very soon! 

Sign up now and get a free $100 bet when we go live!

💰 https://t.co/p0Aaz…",17,0
draftkings,1611353695,4,false,false,Join @C_Hira24 and @PreachingSense for a breakdown on tonight's NBA slate.,1,0
draftkings,1611353225,6,false,false,"Time to prove who is truly the best that the AFC and NFC have to offer. 'Tis the playoffs indeed.

Draft now: https://t.co/lFSaPmnwbl https://t.co/CwDuArvhtw",1,0
draftkings,1611346341,9,false,false,.@timfinn521 gets you ready for UFC 257 with his DFS picks for the long-awaited event. https://t.co/RK7VslYJP0,2,3
draftkings,1611343534,0,true,false,RT @dklive: NFL NEWS ALERT: Chiefs QB Patrick Mahomes has been cleared from the league's concussion protocol. https://t.co/s3W2k2j5UZ,17,0
draftkings,1611336316,0,true,false,"RT @dklive: UPDATE: Buccaneers WR Antonio Brown (knee) has been ruled out Sunday vs. the Packers, per coach Bruce Arians.",6,0
draftkings,1611335180,0,true,false,"RT @DKSportsbook: The wait is over: we have arrived in Michigan!

Download the app: https://t.co/Iltg7j60fH https://t.co/P0Ggd29Utl",27,0
draftkings,1611332104,11,false,false,Now THIS is a matchup: Brady vs. Rodgers in the NFC Championship. Who's moving on? https://t.co/bSv7NAHL67,2,3
draftkings,1611288201,0,true,false,"RT @dklive: NBA TRADE ALERT: The Rockets have acquired SG/SF Kevin Porter Jr. from the Cavaliers, per @ShamsCharania. https://t.co/ug1nmRrC…",7,0
draftkings,1611277448,6,false,false,"Time to prove who is truly the best that the AFC and NFC have to offer. 'Tis the playoffs indeed.

Draft now: https://t.co/3FyOdKm062 https://t.co/AOVbP3C5h3",3,0
draftkings,1611271963,0,true,false,"RT @dklive: NBA RANKINGS: @C_Hira24 ranks the top plays in each salary range for Thursday’s fantasy basketball slate on #DraftKings, which…",2,0
